question,choices,answer
"[header] How to get ready for a party [title] Prepare anything you need to bring. [step] If the party is a potluck, you'll want to make and bring a dish to share. If the party is a birthday party or some kind of shower, you'll need to bring a gift.","['If you are throwing a birthday party or if your parents are fine with it, feel free to bring these items. [substeps] In a party, use sachets or strings to write things in.'
 ""If the party is a dinner party, you should bring a bottle of wine or a hostess gift. At more casual parties in high school or college, it's generally expected that guests won't bring anything unless it's been specified on the invitation.""
 ""You'll also want to bring a good notebook and a pen so you can write down ideas on how to best decorate the house. A classic approach would be to bring plastic utensils, such as wine glasses.""
 ""[title] Know what you're expected to wear. [step] If you're just going to school, you might wear a dress, but if you're doing other things, such as going to a dance, you might wear some pajamas or something a little fancier like a dress.""]",A
"[header] How to grow long, strong nails [title] Stop biting your nails. [step] Biting your nails is detrimental to your health. Although a regular nervous habit for many, it can cause bacterial skin infections on your hands and in your mouth.","[""If you have dry or loose skin around your nail beds, make sure to clip them away rather than biting them off. [substeps] Try keeping your nails neatly polished or add nail art, so you'll be less apt to biting.""
 '[substeps] Make sure to chew your nails for at least 15 seconds before biting. This will help the disease spread to your teeth rather than just your nails.'
 '[substeps] Your immune system is in decline as well. When bitten, your nails can start to break down and become brittle, which causes additional skin damage.'
 'Either stop biting your nails (and the skin around them), or stop biting them entirely when you feel irritated. [substeps] There is debate on whether or not biting your nails can prevent and stop infections from developing.']",@
[header] How to make the most of your money [title] Pack simple lunches instead of eating at restaurants. [step] Sandwiches and bulk snack items will help your food bill drop. Observe your grocery bills to see what foods or other items (e.g. toilet paper and toothpaste) you buy a lot.,"['Reading labels beforehand will allow you to afford small meals more easily. [substeps] If you eat lunch, visit a supermarket to see what items are included in a convenience section, such as fruit, vegetables and meat.'
 ""[substeps] Eat similar foods when you can to save money on gas. [title] Plan lunches that won't make your bills drop.""
 ""Buy these in bulk to save money and gas. [title] Try cheaper, healthier alternative snack items at stores like trader joe's.""
 'To avoid combining any purchases that require a certain amount of money into one meal, put a few simple groceries in a lunch or buy the "" walk me down "" bag with a purse that holds all your food, like mini sandwiches and extra bottles. [substeps] Don\'t be afraid to splurge during grocery shopping.']",B
"[header] How to layer cut your own hair [title] Check yourself out in the mirror. [step] Since you're cutting your hair at home, take extra time to examine it in the mirror and decide where you want the layers to be. If you want, take a picture of your face, print it out, and mark out where the layers should go.","['Here are the major areas you want the layers to go : [substeps] At the forehead, cheekbones, and jaw. This area is about the size of a grape seed.'
 'So, if you want to add in deep red hair, then your mom would love it. [title] Start at the top of your head, angling the scissors near your scalp and about a ¼ inch past your hairline.'
 'Some people like long, natural-looking layers, while others choose bolder looks with sharper distinctions between the different hair lengths. Take the following factors into consideration : [substeps] Your hair texture.'
 'Use this as a guide for your style. [substeps] The basic and general rule-if you want three rows or four strands, use two strips for each section.']",B
[header] How to help prevent child abuse before it happens [title] Provide access to parenting classes. [step] One way to stop child abuse before it begins is to help educate parents. Many people don't know how to raise children and base what they do on the way they were raised.,"['If you have any questions or concerns regarding child abuse, talk to a parent. [substeps] Pay attention to the classes offered in your community.'
 ""Talk to prospective parents at your nearby community center or school. Discuss with parents about what you hope to achieve in your child's life.""
 'This can lead to a limit in effective parenting skills, which may result in abusive behavior like yelling or hitting. [substeps] Communities can offer parenting classes for parents to learn the skills needed to be a successful parent.'
 ""While child neglect is difficult, research shows that parents can improve and will likely avoid baby neglect. If you know ways to help children, including teaching them household chores, instruct them about how to perform tasks they haven't used before, such as real house chores or baking services.""]",B
"[header] How to use eyelash growth serum [title] Research over-the-counter growth serums. [step] There are a variety of growth serums that you can purchase at your local pharmacy, beauty shop, or department store. These products are advertised to increase the thickness and fullness of your eyelashes.","['[substeps] Serums are available in sprays, creams, or gel forms. The thinner the product, the healthier your lashes will be.'
 'However, remember that these serums could cause your lashes to grow too quickly, if they are used too frequently, or even if your lashes wear out. These are some of the best growth serums available.'
 'Read over all of the labels carefully and make sure you use products that are compatible with your eyelash growth serum. Some of the best applications include : [substeps] Eyelids.'
 'They often contain various ingredients such as natural peptides, vitamins, and oils. Review the label on each product to see what it contains, or ask a specialist at a beauty salon or cosmetic shop for recommendations.']",C
"[header] How to transfer super funds [title] Check if your transfer qualifies to go through the ato. [step] Although the ato makes it easy to manage your accounts, not all plans can be transferred using their form. Before filling out the form, it's best to check with your provider to make sure your fund is eligible.","['Your account will either be linked to your ato or a form exists that you can file. [substeps] Any transfer that is tax deductible through ato usually works.'
 ""This typically only applies to revolving transfers as discussed above. [substeps] If you don't sign up for ato's form, you may have to wait until after your transfer is approved.""
 '[title] Follow the instructions for transferring your money. [step] On the form, you must explain how long you are transferring your money.'
 'Most plans will be, but there are some restrictions : [substeps] You must transfer your entire balance. You must use a special form to transfer your money to a smsf.']",C
"[header] How to buy children pyjamas as a gift [title] Get the right size. [step] When choosing the size, you might consider that measurements are average. And if the child is smaller or bigger than his coevals, you might want to adjust the size.","[""[title] To select the proper design the best option would be to ask the parents of the child what he likes. [step] Depending on the age, child's interests might be in toys, cartoons, films, books, sports, video games, etc.""
 'As a general rule, take measurements from the smallest to the largest. This will help calculate the portion of the party that is needed, and will make it easier to feed and store the rest of the party.'
 '[title] Avoid pre-washed pyjamas with labels, details and chemicals. [step] Consider purchasing pre-washed pyjamas because they are more gentle, make it easier to wash.'
 ""[title] Buy eco-friendly pyjamas. [step] As a gift owner and a parent of a child whose daughter slept on the sofa where you've put a pillow and blanket, think carefully.""]",@
"[header] How to shred lettuce and cabbage, restaurant style [title] Begin with a head of lettuce or cabbage. [step] Iceberg lettuce is usually served alongside dishes like enchiladas and on tostadas, while green cabbage is the base of many slaw salads. [title] Peel off visibly bad leaves from the outside.","['[step] Get the leaves intact, though, so that you can cut them off with a knife. Cut them out using a sharp pair of sharp kitchen scissors or a pizza cutter, then peel each leaf from the outside.'
 '[step] The exterior leaves on lettuce and cabbage tend to get damaged. The head should get fresher as you go inward.'
 '[step] This should be done quickly and clearly so that they can be removed and cooked and mixed in often using whatever ingredients you feel like using. [title] Flip lettuce with a slotted spoon, and break an avocado with your fingers.'
 ""[step] If you don't have a lettuce head, you'll have some rubbery looking leaves from garbanzo leaves. These leaves may not show enough to be pulled off.""]",A
"[header] How to heal over exfoliated skin [title] Detect over-exfoliated skin. [step] If you suspect you applied the wrong strength product, applied too much pressure, or used too many exfoliators at once, look for symptoms of over-exfoliated skin. These may include : [substeps] Redness flaking irritation burning sensation [title] Apply cool compresses.","['[step] Fill a spray bottle with cool or hot water and dip a cotton ball in the fluid. Wring out the excess moisture and place the wet cotton ball on your face.'
 '[step] To address the ingrown hairs or scars, apply ice to the area. This will reduce blood flow to these areas and reduce your risk of infection or other noticeable scarring.'
 '[step] Gently press a cool, clean washcloth on skin you have over-exfoliated. Hold on your skin for a few minutes or until your skin feels less irritated.'
 '[step] Another common source of irritation during exfoliation is excessive rubbing of skin. Applying cool compresses to your skin can reduce the amount of friction your skin can generate under the pressure.']",B
"[header] How to become a destination wedding photographer [title] Take professional photography courses. [step] Before you jump into the specifics of becoming a destination wedding photographer, you must become familiar and comfortable with all the technical aspects of being a photographer. Enroll at a professional photography institute or take classes as your local community college.","['These courses will teach you about local photography, the role of the bride, and planning various wedding functions while providing you with additional studio experience. [substeps] One advantage of a wedding photography program is that you will be seen by photographers to be new to photography in the area.'
 ""You should also take classes on digital photography, since these do not hold up well with the cover shots required for an entry-level position. [substeps] If you are not sure what level of photographer you'd like, your local university may be the perfect place to start.""
 ""[substeps] Don't assume that you have to attend a top photography school. Learn the basics, regardless of where you go, and practice constantly to improve your skills.""
 '[substeps] Be familiar with the 100-200 subjects your subject will need to know in order to become a destination wedding photographer. You must know basic chemistry, photography skills, and how to load and fire an espresso.']",B
"[header] How to use powder hair dye [title] Complete a skin allergy test 48 hours beforehand. [step] Although powder hair dye is usually more skin-friendly and chemical-free, some people may experience allergic reactions. If this is your first experience with a certain brand, mix a small amount of the powder with water and apply it to your skin.","['This test will allow you to see if any latex reacts with any pigment in your skin or hair. [substeps] Acids (including lanolin and iodine) may cause skin irritation.'
 'Watch out for slight allergic reactions as the powder will infuse the hair with dye. [substeps] If your skin reaction is still mild, you may skip this step.'
 '[title] Wait for an hour for the dye to react with the water. [step] Due to the size of your dye machine, it may take a longer time for the dye to respond to the water.'
 'Once two days have passed without red or irritated skin, you can apply the dye knowing that you are not allergic. [substeps] Common allergy signs may include: intense stinging, skin rash, burning sensations, swelling, or blisters.']",C
[header] How to accentuate wavy hair [title] Wash your hair with a gentle shampoo. [step] Wavy hair tends to get frizzy and dry. Using a harsh shampoo can make these problems worse.,"['Run your hair under lukewarm or cool water for 15 minutes, then apply a leave-in conditioner and allow to dry. [substeps] Using shampoo too often can create frizz.'
 'As much as possible, wash your hair once every two to three days. [title] Try to relax your hair once every two days with a diffuser.'
 'Stick with a sulfate free shampoo or one with moisturizers. Sulfates are detergents that can strip natural oils from hair and cause frizz.'
 'Instead, wash your hair with a healthy shampoo. [substeps] For frizzy hair, mix one part shampoo with two parts water.']",B
"[header] How to wear a bodysuit [title] Pick a bodysuit that flatters your favorite feature. [step] With so many options and styles, the bodysuit can truly be universally flattering. To find a bodysuit that looks great on you, consider what part of your body you want to highlight.","['This could be the underarms, legs, or any places else that stick out. For example, maybe you have a nice cleft lip and would like to highlight those.'
 'Figure out what part of your body you want to highlight, and then cut down what accentuates that part. For example, if you want the tops to emphasize your breasts to the fullest, the bikini bottoms can be worn around that area too.'
 ""[substeps] For example, if you're proud of your toned arms, opt for a sleeveless or halter-neck bodysuit. [title] Start with a t-shirt style bodysuit if you're warming up to the trend.""
 '[substeps] Decide how many different parts of you that you want your bodysuit to highlight. For example, if you want a sporty look, your bodysuit should also highlight one part of your body instead of one particularly noticeable part.']",B
"[header] How to make a dutch braid [title] Start with neatly brushed, dry or damp hair. [step] You can do a dutch braid on dry or damp hair, but it needs to be brushed and free of any knots or tangles. If you have any flyaways, lightly mist them with water or tame them with a smoothing product like a serum or pomade.","['[substeps] Braiding on wet hair is a great way make your hair curly without using heat. You will have to let your hair dry completely before taking the braid out, however.'
 'Use a comb to brush hair down from the forehead into a low ponytail before curling or twisting it. After the ponytail is in place, use a hair straightener or smoothing serum to prevent flyaways from damaging your hair.'
 '[title] Take 2 or 3 sections of hair from the back of your head (near your ears) and part them. [step] Run your fingers along the section to open it up and remove any tangles.'
 '[title] Apply a finishing serum to your hair. [step] Many people can choose to apply a finishing serum directly to the ends of the braid.']",@
"[header] How to remove your mustache (for girls ) [title] Choose a depilatory cream for a painless option. [step] Because the chemicals involved in this process are harsh, select a cream designed for delicate facial skin. Visit a beauty supply store, and search for a product that specifically states it's for facial hair.","[""If you're unsure, ask an associate to point one out for you. [title] Find a depilatory cream that is appropriate for facial hair.""
 ""[substeps] Depilatory creams expire after 1 or 2 days. It's easy to forget it exists, but note that they'll still remove your mustache once you clean it and reduce its appearance once you've been using it for awhile.""
 'It may also say something like "" depilatory cream for facial hair. "" [substeps] If you have a hard time removing your mustache without using a facial gel, use a lozenge spray.'
 'For more severe cases, choose a plastic or glass depilatory cream that has at least spf 30 or more. Some depilatory cream may take longer, though, due to the fact that it will stick more firmly into the skin.']",@
"[header] How to choose a short hairstyle that suits your face shape [title] Determine your face shape. [step] The first step is to observe your facial shape intently and identify the key aspects and features that make your face stand out. To do this, stand in front of a mirror with your head tied back and an expressionless face.","[""Take note of your key features to assess your shape. Even if your face shape doesn't exactly match these guidelines, stick to what's the closest to your face shape : [substeps] An oval shaped face is slightly long and has well defined cheekbones.""
 'Close your eyes, and take a deep breath. Gather a snapshot of the face that is in your mind.'
 'Stare at your face to judge whether it is unsymmetrical (a "" grin ""), round, rounded, or kind (with a\' blank\' face). [substeps] Look for your face\'s key features in people with a smiley face, inverted or upside-down.'
 'Try to picture yourself with your eyes slightly wider and your lips parted. [substeps] If the image appeals to you, then you have a very nice face.']",@
"[header] How to rip jeggings [title] Put your jeggings on. [step] It's hard to estimate exactly where distressing lines will fall if you're not wearing the jeans. Prior to distressing, slip the jeans on so you can pinpoint the spots where you want your jeans to rip.","[""[substeps] Get into the habit of searching around for these lines whenever you're ready to rip. Ask a coworker to give you a hand.""
 ""[title] Mark the areas you want to distress with pen or chalk. [step] While you're wearing the jeggings, take a piece of chalk or a pen.""
 '[substeps] With jeggings on, you will have to remove them one at a time. You will have to pull them off one by one.'
 'Help your jeggings get wet in order to wash them efficiently. [substeps] Rub some food dye on your jeans before you begin distressing them.']",A
"[header] How to towel dry hair [title] Get a soft towel or t-shirt ready. [step] When you're towel drying your hair, it's best to use a very soft towel or even an old t-shirt instead of a coarse, nubby towel. Using softer material will prevent your hair from getting tangled and damaged when you dry it.","[""[substeps] Other general reasons you should towel dry your hair include night of sweat, need a shower, and going to the bathroom. You don't want to use a towel that is too rough.""
 '[substeps] Be careful not to bring the towel too close to your hair, or else it will bunch up under the towel. Towel drying dries your hair very quickly so be sure to only use soft towels as you dry your hair.'
 '[substeps] You could use any towel, but a clean, soft t-shirt could work for this step. [title] Use a hair dryer on low heat.'
 ""[substeps] When you use a soft towel, your hair cuticle lies flat, so it dries in nice, glossy waves or curls. When you use a coarse towel, it's more likely to frizz.""]",C
[header] How to do a flat top [title] Establish how much hair to take off. [step] Talk with the person whose hair you're cutting and decide how long the top and sides should be. This information can help you decide which clipper blades to purchase (see step 3).,"['[substeps] Do they want it thicker around the sides, or do they want skin showing around the head? How much hair do they want to leave on top? [title] Purchase a hair clipper from a local beauty supply store or online. [step] Three major brands are oster, wahl, and andis.'
 ""Keep in mind that the more hair your hairstylist can cut off, the more space and extra work they'll have to put in. [substeps] As the hairdresser, you probably already have several ideas in mind when it comes to cutting your hair-but it's important to make sure you know them before you get started.""
 '[substeps] Although scissors can safely cut on hair, cutting too short can result in a slightly uneven ponytail. Stay away from using nylon hair detangling gels as they may rub against your hair, damaging the sections of hair you cut while cutting.'
 'Only use clippers that are larger than, say, a inch or two in length. Those with the smaller ones will not cut as deep as those with the bigger ones, so as to avoid damaging the cuticles.']",@
[header] How to be a physically attractive woman [title] Get exercise. [step] Scientific studies have shown that one of the strongest traits of physical attractiveness is a healthy bmi (body mass index). Your bmi is the amount of fat on your body in relation to your height and weight.,"['This means men can gain about an inch or two in waist circumference, while women can gain about a pound in hip circumference. While this is not a perfect amount for all people, it is decent and healthy for both men and women.'
 'A bmi of around 67-97 is considered normal when you exercise, and as it evolves, it should increase or decrease slightly. Exercising can also prevent you from gaining a thicker muscle mass and keep you from gaining too much height.'
 'If you have a bmi of more than 50 or greater, you could be significantly more appealing to women. [substeps] Studies show that exercise kills excess fat and increases your metabolism.'
 '[substeps] You can maintain a healthy bmi by making sure you get regular exercise. Good exercise can include aerobic training, strength training, sports, or outdoor activities.']",C
"[header] How to make an all natural facial at home [title] Pull back you hair and wear a comfortable t-shirt. [step] You're going to be making and using a scrub, a steam, and a mask. It's best to make sure your hair is out of your face so it doesn't get in your way.","[""[substeps] If you don't want to be bothered, use some water. You don't want your skin to get oily.""
 'The steam technique is very important because the smell can cause blackheads and other blemishes. [substeps] To create an all natural facial, wash your hair the day before.'
 ""Put on a comfy t-shirt that you don't mind splattering with different facial products. [title] Use a gentle cleanser to wash your face.""
 '[substeps] For a less dangerous facial to use at home, you can substitute a chapstick. Use this on the inside flap of your lip.']",B
"[header] How to keep your toddler safe in a swing [title] Use the booster seat swings. [step] These swings are specifically designed for toddlers. If the booster swing has straps, make sure to strap your child in place before you begin swinging them.","['[substeps] They are also some of the most powerful swings you can use, and the different types are well respected. The good thing about these swings is that they provide in-the-air stability for your toddler.'
 ""Depending on the size of your toddler's swing, you will either place the straps on the bottom of the seat or in front. One shoulder strap only needs to be in the baby swing.""
 '[substeps] Strapping your child in place will prevent them from slipping or climbing out of the swing. [title] Do not let your child stand in the swing.'
 ""Simply slide the strap over your toddler's body over one arm and hand, and next tighten the strap further. The swing should sit about half way up the toddler's torso, just to the inside of the back.""]",B
"[header] How to care for your new baby [title] Support your baby's head. [step] When you pick your baby up, be sure that you are supporting the head and neck. Babies have little muscle development in this area and if they do not have support when lifted, they can become seriously injured.","['[substeps] Give your baby plenty of support so that they can stand and walk. Encourage them to keep their head bent and not awkwardly relax their neck and shoulders.'
 'Your baby will never be perfect and they could easily injure themselves if they are not supported all the time. [substeps] You will need to support their head and neck by gently placing their head and neck on a small flat surface.'
 ""[substeps] Pick up your baby by their hips and arms and place them on your lap so they can't nip at your legs or nose. If your baby is lying on their side, it's probably a good idea to sit near their head to monitor their development and so reduce friction.""
 ""Lift them delicately and cradle their head as you do so. [title] Don't worry too much about the soft spot.""]",C
"[header] How to relieve itchy hands and feet at night [title] Keep yourself from scratching. [step] Avoid scratching as much as possible. Scratching your skin can exacerbate symptoms, or cause other problems, including a skin infection.","['[substeps] Keeping your nails trimmed may help you avoid scratching. Consider wearing gloves at night and while you sleep to help keep you from scratching.'
 'Do not scratch anything you do not need to protect yourself from, including furniture or objects in the house. You should also keep your nails short, so that you do not break any skin or calluses.'
 'To prevent yourself from scratching your hand, try plucking or biting your cuticles and fingernails. Or, try doing some simple chores around the house to keep your hands from scratching.'
 '[substeps] Scratching may also aggravate the itching caused by mosquito bites, or may encourage pain. Consider applying an insect repellent periodically to your hand and feet.']",@
"[header] How to prepare your garden for winter [title] Bring less hardy plants inside. [step] Some of your plants won't have died yet, but they won't be strong enough to withstand the winter weather. You'll want to research the specific plants you have in your garden and find out which ones can be easily moved inside for the winter.","[""[substeps] This is especially true if plants are winter-hardy. As in any other outdoor garden, make sure you aren't growing plants that cannot be moved outside of their current conditions.""
 ""You could move them to a greenhouse, your garage, or even inside. [substeps] If you do this, you'll need to carefully dig them up and replant them into an appropriate pot.""
 ""[substeps] Plants that would require to be moved inside for less than a week can be stored for one month. Consider checking with gardening center authorities to determine if you should include plants in your garden that haven't died because they were exposed to too much sun.""
 ""[substeps] If you live in a climate with harsh winters, you may want to consider adding plants or shrubs to your garden. You'll want to choose plants or shrubs that are not suited to the freezing weather and will be easy to move inside.""]",A
[header] How to antique mirrors [title] Put on gloves to protect your hands from the paints and chemicals you will use. [substeps] Latex gloves work best because they protect your hands while allowing you maximum dexterity. [title] Place the mirror you intend to antique face down on a washable or disposable surface.,"['[step] If this is your first time doing this, be sure to put on a rubber pair of gloves as this is quite sticky. [substeps] Polish your mirror using a buff cloth, or simply set it aside for the moment.'
 '[title] Use a needle to cut a line of glass going from the front of the mirror to the back. [step] Remove any paint that comes into contact with the glass or onto the surface.'
 '[step] A piece of cardboard works well for this purpose. [title] Apply paint stripper to the back of the mirror.'
 '[step] Use a knife with a little extra space on the top to scrape off the old paint if it has accumulated moisture. Pat down the area until it becomes a paste.']",B
"[header] How to conjugate the verb "" dar "" [title] Learn how to conjugate dar in the present indicative. [step] The main verbal mode in spanish is the indicative, used in affirmative and negative clauses. When we want to talk about a current action we use the present indicative, the most basic form to express ourselves.","['[substeps] For example, imagine you are eating dinner with your friend. All your friends are eating this delicious casserole, and you are fixating on the meatballs in front of you.'
 ""You don't need to have a pen and paper to conjugate it; time can act as a window to your future dialog. [title] Learn what not to conjugate.""
 'However, it is quite rare that an entire sentence will contain a period. A yo could read "" zo, this is the sound of old flint banging the hammer on the fence for a few seconds.'
 'As an example we are going to use the same example sentence across the different verb tenses. In this example the verb has no idiomatic meaning, but when use in idioms, the conjugation rules keep the same structure.']",C
"[header] How to make a smoker grill [title] Fill a large bucket with water, and pour in approximately 5 lbs. [step] ( 2.27 kg) of hard wood smoking chips. Ensure that the chips are completely submerged in the water, and allow them to soak thoroughly for at least 1 hour before placing them in the smoking grill.","['If you add more water, the water will reflect off of the wood chips rather than soak them. Stir vigorously to ensure that the wood chips do not spill over the edge of the bucket into which you are placing them.'
 '[title] Remove the grill grate and grill lid from your kettle-style charcoal grill. [title] Open the grill vents, and place 4 to 5 large handfuls of natural lump charcoal on 1 side of the grill grate.'
 '[substeps] In addition to actually encouraging the smoke to escape more easily, you will also be increasing the minute smoking time. This ratio will encourage smoke to escape more freely once the meat is seared.'
 '[substeps] Also, scrape any ash from the wood so that it is not standing on top of the wood chips. [title] Light the grill at 180ºc/375ºf.']",A
"[header] How to moisturize before makeup [title] Choose a moisturizer appropriate for your skin type. [step] You can get moisturizer oil-free, extra heavy, or anywhere in between. Oil-free or light moisturizers are best for people with oily, combination, or normal skin.","['Heavy moisturizers will stop the oil buildup from running through your pores, causing problems. Lighter moisturizers should get people with oily, combination, or normal skin some moisture.'
 ""Light moisturizers can damage your skin and leave it looking dry and translucent. [substeps] Black is a good choice for oily, combination, or acne-prone skin because it is light in color and won't transfer to oily skin.""
 'Darker products, however, may be best for those with combination skin. In order to determine if a product will help your oily skin, you should check labels for particular products.'
 'Heavier moisturizers are often necessary for dry skin, but they can be a slippery base for makeup. [substeps] Heavy moisturizers add a dewy effect to your appearance.']",C
"[header] How to make your hair grow longer [title] Use gentle shampoo and conditioner. [step] Long hair starts with good hair care, and good hair care starts with using the right shampoo and conditioner. It's important to use products that increase the strength of your hair rather than causing damage.","['Ask your stylist to recommend professional products formulated for your hair type. [substeps] There is an increasingly popular movement to use no shampoo at all, as your body naturally regulates hair oils.'
 ""[title] Talk to your doctor about treatment options. [step] Heat therapy may be beneficial to your hair, but don't overdo it when trying to increase the volume of your hair.""
 '[substeps] Shampoo your hair once or twice a week to pull it up and ensure it is not tangled. Use shampoo and conditioner that is lighter than your hair color.'
 ""[substeps] Deep conditioner will be the best conditioner for long-haired hair if you have lots of hair, especially if it's straight. [title] Use a conditioner after washing your hair.""]",@
[header] How to hide the wires on a hanging tv [title] Purchase a cord cover kit from your local home improvement store. [step] These kits range from $10-$30 and are quick and easy to install. Be sure to pick one that is long enough to cover the length between the back of your tv and the electrical outlet.,"['The kit will cost you 10-30 strands of cord, depending on the desired length. The kit will also include two adjustable plugs for the wires.'
 '[title] Cut a length of duct tape 1.9 "" by 2.22 "" (1.9 by 1.27 ""). [step] Lay your duct tape on a flat surface such as the front of your refrigerator and on the base of a counter or sitting can.'
 '[title] Tape the cover between the bottom and the bottom of your tv if you are taping it into place. [step] For example, if you are taping the base to the back of your tv, tape just the top top of the cover onto the base.'
 '[title] Measure the length of your visible wires and cut the cover if you need to. [step] Measure from the back of your tv, down to the electrical outlet.']",C
"[header] How to apply basic stage makeup (for women ) [title] Start with a layer of foundation, applied with a latex sponge. [step] You want to achieve a nice even coverage. For lighter skin tones, choose a foundation a few shades darker than your natural tone as this will help combat the bleaching effect of stage lights.","['For bolder skin tones, use dark eyeshadow and apply the foundation while still maintaining the stain. [substeps] Use a sun-kissed shade for the most even coverage.'
 '[title] Before setting the foundation, make sure that any creases around the eyes have been worked out with the sponge. [title] Shake out a neutral setting powder onto either your palm or a tissue.'
 'For hair, experiment with bringing up to 2 shades lighter, then using concealer, hair dye and mascara. [substeps] The foundation should be thin, concealable and waterproof.'
 'This can vary depending on your skin and your age, but it should never take much less than two sessions per week to get an even coverage shade perfect. [substeps] Apply your makeup with small, downward strokes.']",A
[header] How to breed a river dragon in dragonvale [title] Verify you've reached level 14 or higher in dragonvale. [step] The river dragon can only be bred after reaching level 14. Your current level status is displayed at the top left corner of the dragonvale home screen.,"[""[substeps] If you don't reach level 14, wait two days for the server window to be filled up with your current level. Wait three more days for the server window to be filled up with your current level.""
 '[substeps] If you\'re not at level 14, tap on "" goals "" at the home screen and complete the list of featured goals to begin advancing toward level 14. [title] Tap on the breeding cave or epic breeding island, then tap on "" breed.'
 '[substeps] The current level refers to your current level of current levels based on the dragon you want to breed. Note that this level is currently 4 level 13, which means you can still breed a river dragon, but you cannot breed one.'
 '[substeps] You can choose to breed a river dragon from any bird world, but this will only allow you to breed the river dragon in dragonvale. [title] Keep breeding river dragons for up to five cycles until you reach level 13.']",A
[header] How to shave your neck when growing a beard [title] Visualize a line from one ear to the other. [step] Imagine a line that loops from the back edge of each ear down and around the top of your neck. Envision the lines meeting in the center of your neck (below your jaw).,"['[title] Close your eyes and draw a line halfway along the back, below your cheekbones. [step] Be aware that this should be both long and tapered, to simulate a straight neck in this image.'
 '[title] Visualize two lines extending down from your sideburns. [step] Find the rear edges of your sideburns.'
 ""[substeps] If you are shaving inside or outside of your ear, concentrate on the lines. Don't be surprised if the lines are poorly defined at first; over time, they'll become more defined as you become more proficient at shaving.""
 'If you feel the top side of your neck rubbing against this line, you probably need to shave for your beard. [substeps] In your dreams, take the entire scene in your mind and try to create a picture that feels real and realistic.']",A
"[header] How to choose a good budgie [title] Locate budgies for sale from a reputable seller. [step] You can find budgies for sale online, in want-ads, or in pet stores. You can also get one from your local animal shelter.","['Most animal shelters sell budgies for a flat fee, so this will limit your bank expenses. [substeps] You might also be able to compare prices to get a good deal.'
 ""You'll need to get a price point that is reasonable. Here's a guide to locate an experienced seller : [substeps] Generally , 20-50% off the appraised price is reasonable.""
 'Wherever you get your budgie from, make sure the seller has healthy and humanely treated birds. [substeps] Look at online reviews for the sellers you find.'
 'Basically, you need to find a good seller who has had previous owners. [substeps] Check to see if the parent owned the budgie.']",B
"[header] How to make a no sew fleece scarf [title] Buy at least 1/4 yard (22.86 cm) of the fabric of your choice. [step] Fleece comes in a variety of thicknesses and patterns. [substeps] Polar fleece comes in a number of thicknesses, including micro , 100 , 200 and 300.","[""Both polar and 100 are a good choice to create your scarf. Regardless of the difficulty, if you don't feel comfortable using a third party design maker, the stuff makes the most sense for you.""
 'The thicker the fleece is, the less flexible it will be. [title] Lay your fabric on a large table.'
 '[title] Fold the scarf in half lengthwise. [step] Using the bottom edge of your long-sleeved shirt and a table knife, cut a piece of your long-sleeved shirt in half so that it is twice the length of the scarf.'
 'Universal fleece comes in 29 different thicknesses. You will decide if you want to give it a homogeneous look, or whether you want it to be a uniform look.']",A
[header] How to make a shaving cream for men [title] Get 1 bar of moisturizing soap and 1 bar of regular soap. [title] Grate them into a large stainless steel pot. [title] Add 1 tablespoon of olive oil and 1 tablespoon of castor oil to the soap mixture.,"['[title] Add just enough distilled water to the mixture so that the grated soap starts to stick together when stirred. [title] Over low heat, continue stirring the soap mixture until everything is combined and the water begins to evaporate.'
 '[title] Heat the mixture together with the open top of the stainless steel pot and stir continuously for about an hour with the pressure set low and then lower the temperature to low (1 to 2 minutes) and wait until the results appear. [title] Use a sharp set of scissors to carefully remove the soap mixture and set aside.'
 '[title] Place it on the stove and heat it in a small saucepan over medium high heat. [title] Pour the shaving cream into the pan.'
 '[title] Put in the 2 tablespoons of castor oil mixture into the pan on a stove top. [title] Put in the olive oil mixture and the 1/4 teaspoon of castor oil mix and stir until mixture is combined.']",@
[header] How to jumbo braid [title] Attach a rubber band to the center of the hairpiece. [step] Spread your hairpiece across a flat surface. Place a rubber band at the center where the hair thins.,"['Use your fingers to hold the hair in place. [substeps] The rubber band should be tight enough to stay in place, but loose enough to secure the hair from getting in the way.'
 'Twist the rubber band around the rubber band so that it wraps around the rubber band three times. If the hair thins after looping three times around the rubber band, it is too loose.'
 'Leave some space in the center of the hairpiece to allow the hair to drop easier. [substeps] You can also use a clear elastic band, which is a band shaped to fit tightly on a hairbrush.'
 'Stretch the rubber band into a thin line and wrap it around the thinned hair. Feed one looped end of the rubber band through the other looped end.']",C
